date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:38:53	1172/1172	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Nov%202019%2009:38:52%20GMT	http://cdn.shopify.com/s/files/1/0129/6341/4075/products/12_188b306c-7c69-492d-9e2b-577a5a5495f7_100x.jpg?v=1570003337	E:/Template/ECOMER/cdn.shopify.com/s/files/1/0129/6341/4075/products/12_188b306c-7c69-492d-9e2b-577a5a5495f7_100x27f7.jpg	(from https://petica-demo-01.myshopify.com/products/mauros-sit-amet-horttitor-antes-nisdos-loremous-de-dametos-6)
16:38:54	14122/14122	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Nov%202019%2009:38:54%20GMT	https://cdn.shopify.com/s/files/1/0129/6341/4075/products/01b_medium.jpg?v=1570003223	E:/Template/ECOMER/cdn.shopify.com/s/files/1/0129/6341/4075/products/01b_medium5100.jpg	(from https://petica-demo-01.myshopify.com/products/mauros-sit-amet-horttitor-antes-nisdos-loremous-de-dametos-4)
16:38:55	4835/4835	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:a2ca655c645b56bc83320081e65fbd7b	https://petica-demo-01.myshopify.com/products/mauros-sit-amet-horttitor-antes-nisdos-loremous-de-dametos-4.oembed	E:/Template/ECOMER/petica-demo-01.myshopify.com/products/mauros-sit-amet-horttitor-antes-nisdos-loremous-de-dametos-4.oembed	(from https://petica-demo-01.myshopify.com/products/mauros-sit-amet-horttitor-antes-nisdos-loremous-de-dametos-4)
16:38:56	28866/28866	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Nov%202019%2009:38:55%20GMT	http://cdn.shopify.com/s/files/1/0129/6341/4075/products/01b_1024x1024.jpg?v=1570003223	E:/Template/ECOMER/cdn.shopify.com/s/files/1/0129/6341/4075/products/01b_1024x10245100.jpg	(from https://petica-demo-01.myshopify.com/products/mauros-sit-amet-horttitor-antes-nisdos-loremous-de-dametos-4)
16:38:57	19256/19256	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Nov%202019%2009:38:56%20GMT	http://cdn.shopify.com/s/files/1/0129/6341/4075/products/15b_1024x1024.jpg?v=1570003225	E:/Template/ECOMER/cdn.shopify.com/s/files/1/0129/6341/4075/products/15b_1024x10240627.jpg	(from https://petica-demo-01.myshopify.com/products/mauros-sit-amet-horttitor-antes-nisdos-loremous-de-dametos-4)
16:38:58	28410/28410	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Nov%202019%2009:38:57%20GMT	http://cdn.shopify.com/s/files/1/0129/6341/4075/products/16b_1024x1024.jpg?v=1570003227	E:/Template/ECOMER/cdn.shopify.com/s/files/1/0129/6341/4075/products/16b_1024x1024e445.jpg	(from https://petica-demo-01.myshopify.com/products/mauros-sit-amet-horttitor-antes-nisdos-loremous-de-dametos-4)
16:39:00	10529/10529	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Nov%202019%2009:38:58%20GMT	http://cdn.shopify.com/s/files/1/0129/6341/4075/products/01b_70x70.jpg?v=1570003223	E:/Template/ECOMER/cdn.shopify.com/s/files/1/0129/6341/4075/products/01b_70x705100.jpg	(from https://petica-demo-01.myshopify.com/products/mauros-sit-amet-horttitor-antes-nisdos-loremous-de-dametos-4)
16:39:00	6311/6311	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Nov%202019%2009:38:59%20GMT	http://cdn.shopify.com/s/files/1/0129/6341/4075/products/15b_70x70.jpg?v=1570003225	E:/Template/ECOMER/cdn.shopify.com/s/files/1/0129/6341/4075/products/15b_70x700627.jpg	(from https://petica-demo-01.myshopify.com/products/mauros-sit-amet-horttitor-antes-nisdos-loremous-de-dametos-4)
16:39:00	27896/27896	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Nov%202019%2009:38:57%20GMT	http://cdn.shopify.com/s/files/1/0129/6341/4075/products/16c_5c75e28b-926f-41f2-ae8f-2c1d8b15ef4c_1024x1024.jpg?v=1570003258	E:/Template/ECOMER/cdn.shopify.com/s/files/1/0129/6341/4075/products/16c_5c75e28b-926f-41f2-ae8f-2c1d8b15ef4c_1024x1024a9e7.jpg	(from https://petica-demo-01.myshopify.com/products/mauros-sit-amet-horttitor-antes-nisdos-loremous-de-dametos-4)
16:39:00	7189/7189	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Nov%202019%2009:39:00%20GMT	http://cdn.shopify.com/s/files/1/0129/6341/4075/products/16b_70x70.jpg?v=1570003227	E:/Template/ECOMER/cdn.shopify.com/s/files/1/0129/6341/4075/products/16b_70x70e445.jpg	(from https://petica-demo-01.myshopify.com/products/mauros-sit-amet-horttitor-antes-nisdos-loremous-de-dametos-4)
16:39:01	9872/9872	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Nov%202019%2009:39:00%20GMT	http://cdn.shopify.com/s/files/1/0129/6341/4075/products/16c_5c75e28b-926f-41f2-ae8f-2c1d8b15ef4c_70x70.jpg?v=1570003258	E:/Template/ECOMER/cdn.shopify.com/s/files/1/0129/6341/4075/products/16c_5c75e28b-926f-41f2-ae8f-2c1d8b15ef4c_70x70a9e7.jpg	(from https://petica-demo-01.myshopify.com/products/mauros-sit-amet-horttitor-antes-nisdos-loremous-de-dametos-4)
16:39:02	9451/9451	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Nov%202019%2009:39:01%20GMT	http://cdn.shopify.com/s/files/1/0129/6341/4075/products/16c_5c75e28b-926f-41f2-ae8f-2c1d8b15ef4c_34x34.jpg?v=1570003258	E:/Template/ECOMER/cdn.shopify.com/s/files/1/0129/6341/4075/products/16c_5c75e28b-926f-41f2-ae8f-2c1d8b15ef4c_34x34a9e7.jpg	(from https://petica-demo-01.myshopify.com/products/mauros-sit-amet-horttitor-antes-nisdos-loremous-de-dametos-4)
16:39:02	6705/6705	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Nov%202019%2009:39:02%20GMT	http://cdn.shopify.com/s/files/1/0129/6341/4075/products/16b_34x34.jpg?v=1570003227	E:/Template/ECOMER/cdn.shopify.com/s/files/1/0129/6341/4075/products/16b_34x34e445.jpg	(from https://petica-demo-01.myshopify.com/products/mauros-sit-amet-horttitor-antes-nisdos-loremous-de-dametos-4)
16:39:04	5857/5857	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Nov%202019%2009:39:03%20GMT	http://cdn.shopify.com/s/files/1/0129/6341/4075/products/15b_34x34.jpg?v=1570003225	E:/Template/ECOMER/cdn.shopify.com/s/files/1/0129/6341/4075/products/15b_34x340627.jpg	(from https://petica-demo-01.myshopify.com/products/mauros-sit-amet-horttitor-antes-nisdos-loremous-de-dametos-4)
16:39:05	11098/11098	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Nov%202019%2009:39:04%20GMT	http://cdn.shopify.com/s/files/1/0129/6341/4075/products/01b_100x.jpg?v=1570003223	E:/Template/ECOMER/cdn.shopify.com/s/files/1/0129/6341/4075/products/01b_100x5100.jpg	(from https://petica-demo-01.myshopify.com/products/mauros-sit-amet-horttitor-antes-nisdos-loremous-de-dametos-4)
16:39:06	4825/4825	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Nov%202019%2009:39:05%20GMT	https://cdn.shopify.com/s/files/1/0129/6341/4075/products/11_1bf7c70e-baf9-41b4-82a0-3af6f8c4bda6_medium.jpg?v=1570003754	E:/Template/ECOMER/cdn.shopify.com/s/files/1/0129/6341/4075/products/11_1bf7c70e-baf9-41b4-82a0-3af6f8c4bda6_medium8d76.jpg	(from https://petica-demo-01.myshopify.com/products/nulla-interdum-diverra-modes-an-dacos-maliduet-lectus-sarius-2)
16:39:07	5117/5117	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:2331cc1fe62e8a76cb8025392e53cf38	https://petica-demo-01.myshopify.com/products/nulla-interdum-diverra-modes-an-dacos-maliduet-lectus-sarius-2.oembed	E:/Template/ECOMER/petica-demo-01.myshopify.com/products/nulla-interdum-diverra-modes-an-dacos-maliduet-lectus-sarius-2.oembed	(from https://petica-demo-01.myshopify.com/products/nulla-interdum-diverra-modes-an-dacos-maliduet-lectus-sarius-2)
16:39:08	20578/20578	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Nov%202019%2009:39:06%20GMT	http://cdn.shopify.com/s/files/1/0129/6341/4075/products/11_1bf7c70e-baf9-41b4-82a0-3af6f8c4bda6_1024x1024.jpg?v=1570003754	E:/Template/ECOMER/cdn.shopify.com/s/files/1/0129/6341/4075/products/11_1bf7c70e-baf9-41b4-82a0-3af6f8c4bda6_1024x10248d76.jpg	(from https://petica-demo-01.myshopify.com/products/nulla-interdum-diverra-modes-an-dacos-maliduet-lectus-sarius-2)
16:39:09	15513/15513	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Nov%202019%2009:39:07%20GMT	http://cdn.shopify.com/s/files/1/0129/6341/4075/products/03_0b0cf999-6c1c-4a3c-a4e8-033e234ee5b2_1024x1024.jpg?v=1570003754	E:/Template/ECOMER/cdn.shopify.com/s/files/1/0129/6341/4075/products/03_0b0cf999-6c1c-4a3c-a4e8-033e234ee5b2_1024x10248d76.jpg	(from https://petica-demo-01.myshopify.com/products/nulla-interdum-diverra-modes-an-dacos-maliduet-lectus-sarius-2)
16:39:09	1188/1188	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Nov%202019%2009:39:08%20GMT	http://cdn.shopify.com/s/files/1/0129/6341/4075/products/11_1bf7c70e-baf9-41b4-82a0-3af6f8c4bda6_70x70.jpg?v=1570003754	E:/Template/ECOMER/cdn.shopify.com/s/files/1/0129/6341/4075/products/11_1bf7c70e-baf9-41b4-82a0-3af6f8c4bda6_70x708d76.jpg	(from https://petica-demo-01.myshopify.com/products/nulla-interdum-diverra-modes-an-dacos-maliduet-lectus-sarius-2)
16:39:10	24593/24593	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Nov%202019%2009:39:08%20GMT	http://cdn.shopify.com/s/files/1/0129/6341/4075/products/06_17f73d3a-f3a9-420e-856e-54389dc66463_1024x1024.jpg?v=1570003754	E:/Template/ECOMER/cdn.shopify.com/s/files/1/0129/6341/4075/products/06_17f73d3a-f3a9-420e-856e-54389dc66463_1024x10248d76.jpg	(from https://petica-demo-01.myshopify.com/products/nulla-interdum-diverra-modes-an-dacos-maliduet-lectus-sarius-2)
16:39:10	868/868	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Nov%202019%2009:39:09%20GMT	http://cdn.shopify.com/s/files/1/0129/6341/4075/products/03_0b0cf999-6c1c-4a3c-a4e8-033e234ee5b2_70x70.jpg?v=1570003754	E:/Template/ECOMER/cdn.shopify.com/s/files/1/0129/6341/4075/products/03_0b0cf999-6c1c-4a3c-a4e8-033e234ee5b2_70x708d76.jpg	(from https://petica-demo-01.myshopify.com/products/nulla-interdum-diverra-modes-an-dacos-maliduet-lectus-sarius-2)
16:39:11	1128/1128	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Nov%202019%2009:39:10%20GMT	http://cdn.shopify.com/s/files/1/0129/6341/4075/products/06_17f73d3a-f3a9-420e-856e-54389dc66463_70x70.jpg?v=1570003754	E:/Template/ECOMER/cdn.shopify.com/s/files/1/0129/6341/4075/products/06_17f73d3a-f3a9-420e-856e-54389dc66463_70x708d76.jpg	(from https://petica-demo-01.myshopify.com/products/nulla-interdum-diverra-modes-an-dacos-maliduet-lectus-sarius-2)
16:39:12	652/652	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Nov%202019%2009:39:11%20GMT	http://cdn.shopify.com/s/files/1/0129/6341/4075/products/11_1bf7c70e-baf9-41b4-82a0-3af6f8c4bda6_34x34.jpg?v=1570003754	E:/Template/ECOMER/cdn.shopify.com/s/files/1/0129/6341/4075/products/11_1bf7c70e-baf9-41b4-82a0-3af6f8c4bda6_34x348d76.jpg	(from https://petica-demo-01.myshopify.com/products/nulla-interdum-diverra-modes-an-dacos-maliduet-lectus-sarius-2)
16:39:12	527/527	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Nov%202019%2009:39:12%20GMT	http://cdn.shopify.com/s/files/1/0129/6341/4075/products/03_0b0cf999-6c1c-4a3c-a4e8-033e234ee5b2_34x34.jpg?v=1570003754	E:/Template/ECOMER/cdn.shopify.com/s/files/1/0129/6341/4075/products/03_0b0cf999-6c1c-4a3c-a4e8-033e234ee5b2_34x348d76.jpg	(from https://petica-demo-01.myshopify.com/products/nulla-interdum-diverra-modes-an-dacos-maliduet-lectus-sarius-2)
16:39:13	1791/1791	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Nov%202019%2009:39:13%20GMT	http://cdn.shopify.com/s/files/1/0129/6341/4075/products/11_1bf7c70e-baf9-41b4-82a0-3af6f8c4bda6_100x.jpg?v=1570003754	E:/Template/ECOMER/cdn.shopify.com/s/files/1/0129/6341/4075/products/11_1bf7c70e-baf9-41b4-82a0-3af6f8c4bda6_100x8d76.jpg	(from https://petica-demo-01.myshopify.com/products/nulla-interdum-diverra-modes-an-dacos-maliduet-lectus-sarius-2)
16:39:14	4686/4686	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Nov%202019%2012:14:51%20GMT	https://cdn.shopify.com/s/files/1/0129/6341/4075/products/08_0649f278-e40d-4552-a00b-a8617a19962d_medium.jpg?v=1570004952	E:/Template/ECOMER/cdn.shopify.com/s/files/1/0129/6341/4075/products/08_0649f278-e40d-4552-a00b-a8617a19962d_mediumc2f3.jpg	(from https://petica-demo-01.myshopify.com/products/nullam-commodo-erato-egetes-cosmo-daccumsan-moles-10)
16:39:16	8393/8393	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:fceedd6d06f9e9145324f280a123d29d	https://petica-demo-01.myshopify.com/products/nullam-commodo-erato-egetes-cosmo-daccumsan-moles-10.oembed	E:/Template/ECOMER/petica-demo-01.myshopify.com/products/nullam-commodo-erato-egetes-cosmo-daccumsan-moles-10.oembed	(from https://petica-demo-01.myshopify.com/products/nullam-commodo-erato-egetes-cosmo-daccumsan-moles-10)
16:39:16	22192/22192	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Nov%202019%2009:39:15%20GMT	http://cdn.shopify.com/s/files/1/0129/6341/4075/products/08_0649f278-e40d-4552-a00b-a8617a19962d_1024x1024.jpg?v=1570004952	E:/Template/ECOMER/cdn.shopify.com/s/files/1/0129/6341/4075/products/08_0649f278-e40d-4552-a00b-a8617a19962d_1024x1024c2f3.jpg	(from https://petica-demo-01.myshopify.com/products/nullam-commodo-erato-egetes-cosmo-daccumsan-moles-10)
16:39:17	1068/1068	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Nov%202019%2009:39:16%20GMT	http://cdn.shopify.com/s/files/1/0129/6341/4075/products/08_0649f278-e40d-4552-a00b-a8617a19962d_70x70.jpg?v=1570004952	E:/Template/ECOMER/cdn.shopify.com/s/files/1/0129/6341/4075/products/08_0649f278-e40d-4552-a00b-a8617a19962d_70x70c2f3.jpg	(from https://petica-demo-01.myshopify.com/products/nullam-commodo-erato-egetes-cosmo-daccumsan-moles-10)
16:39:17	17090/17090	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Nov%202019%2009:39:16%20GMT	http://cdn.shopify.com/s/files/1/0129/6341/4075/products/10_077a7202-ee8e-4494-b1ca-e621c8c33b3a_1024x1024.jpg?v=1570004953	E:/Template/ECOMER/cdn.shopify.com/s/files/1/0129/6341/4075/products/10_077a7202-ee8e-4494-b1ca-e621c8c33b3a_1024x10240254.jpg	(from https://petica-demo-01.myshopify.com/products/nullam-commodo-erato-egetes-cosmo-daccumsan-moles-10)
16:39:18	966/966	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Nov%202019%2009:39:17%20GMT	http://cdn.shopify.com/s/files/1/0129/6341/4075/products/10_077a7202-ee8e-4494-b1ca-e621c8c33b3a_70x70.jpg?v=1570004953	E:/Template/ECOMER/cdn.shopify.com/s/files/1/0129/6341/4075/products/10_077a7202-ee8e-4494-b1ca-e621c8c33b3a_70x700254.jpg	(from https://petica-demo-01.myshopify.com/products/nullam-commodo-erato-egetes-cosmo-daccumsan-moles-10)
16:39:18	1619/1619	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Nov%202019%2009:39:18%20GMT	http://cdn.shopify.com/s/files/1/0129/6341/4075/products/08_0649f278-e40d-4552-a00b-a8617a19962d_100x.jpg?v=1570004952	E:/Template/ECOMER/cdn.shopify.com/s/files/1/0129/6341/4075/products/08_0649f278-e40d-4552-a00b-a8617a19962d_100xc2f3.jpg	(from https://petica-demo-01.myshopify.com/products/nullam-commodo-erato-egetes-cosmo-daccumsan-moles-10)
16:39:20	386890/386890	---MCZ	200	added ('OK')	text/html	etag:cacheable:b16f78634f88b1d0dce9ae155b4aa294	https://petica-demo-01.myshopify.com/collections/all/?constraint=green	E:/Template/ECOMER/petica-demo-01.myshopify.com/collections/all/indexf3f6.html	(from https://petica-demo-01.myshopify.com/products/nullam-commodo-erato-egetes-cosmo-daccumsan-moles-10)
16:39:20	4885/4885	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Nov%202019%2009:39:20%20GMT	https://cdn.shopify.com/s/files/1/0129/6341/4075/products/06_9bcc29cc-ab9b-4b76-be83-5a9c035724d7_medium.jpg?v=1570003995	E:/Template/ECOMER/cdn.shopify.com/s/files/1/0129/6341/4075/products/06_9bcc29cc-ab9b-4b76-be83-5a9c035724d7_medium21fa.jpg	(from https://petica-demo-01.myshopify.com/products/nullam-commodo-erato-egetes-cosmo-daccumsan-moles-2)
16:39:21	8547/8547	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:304948b011598316c5b57ebb832c19c7	https://petica-demo-01.myshopify.com/products/nullam-commodo-erato-egetes-cosmo-daccumsan-moles-2.oembed	E:/Template/ECOMER/petica-demo-01.myshopify.com/products/nullam-commodo-erato-egetes-cosmo-daccumsan-moles-2.oembed	(from https://petica-demo-01.myshopify.com/products/nullam-commodo-erato-egetes-cosmo-daccumsan-moles-2)
16:39:23	1128/1128	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Nov%202019%2009:39:22%20GMT	http://cdn.shopify.com/s/files/1/0129/6341/4075/products/06_9bcc29cc-ab9b-4b76-be83-5a9c035724d7_70x70.jpg?v=1570003995	E:/Template/ECOMER/cdn.shopify.com/s/files/1/0129/6341/4075/products/06_9bcc29cc-ab9b-4b76-be83-5a9c035724d7_70x7021fa.jpg	(from https://petica-demo-01.myshopify.com/products/nullam-commodo-erato-egetes-cosmo-daccumsan-moles-2)
16:39:25	1188/1188	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Nov%202019%2009:39:23%20GMT	http://cdn.shopify.com/s/files/1/0129/6341/4075/products/11_1212747d-1590-4703-850e-adbd86a44978_70x70.jpg?v=1570003995	E:/Template/ECOMER/cdn.shopify.com/s/files/1/0129/6341/4075/products/11_1212747d-1590-4703-850e-adbd86a44978_70x7021fa.jpg	(from https://petica-demo-01.myshopify.com/products/nullam-commodo-erato-egetes-cosmo-daccumsan-moles-2)
16:39:25	388976/388976	---MCZ	200	added ('OK')	text/html	etag:cacheable:58ecfcbf1b3b35741c16391741de0fba	https://petica-demo-01.myshopify.com/collections/all/?constraint=loremous-comodous	E:/Template/ECOMER/petica-demo-01.myshopify.com/collections/all/index1c7c.html	(from https://petica-demo-01.myshopify.com/products/nullam-commodo-erato-egetes-cosmo-daccumsan-moles-10)
16:39:27	1666/1666	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Nov%202019%2009:39:25%20GMT	http://cdn.shopify.com/s/files/1/0129/6341/4075/products/06_9bcc29cc-ab9b-4b76-be83-5a9c035724d7_100x.jpg?v=1570003995	E:/Template/ECOMER/cdn.shopify.com/s/files/1/0129/6341/4075/products/06_9bcc29cc-ab9b-4b76-be83-5a9c035724d7_100x21fa.jpg	(from https://petica-demo-01.myshopify.com/products/nullam-commodo-erato-egetes-cosmo-daccumsan-moles-2)
16:39:27	24593/24593	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Nov%202019%2009:39:21%20GMT	http://cdn.shopify.com/s/files/1/0129/6341/4075/products/06_9bcc29cc-ab9b-4b76-be83-5a9c035724d7_1024x1024.jpg?v=1570003995	E:/Template/ECOMER/cdn.shopify.com/s/files/1/0129/6341/4075/products/06_9bcc29cc-ab9b-4b76-be83-5a9c035724d7_1024x102421fa.jpg	(from https://petica-demo-01.myshopify.com/products/nullam-commodo-erato-egetes-cosmo-daccumsan-moles-2)
16:39:27	20578/20578	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Nov%202019%2009:39:21%20GMT	http://cdn.shopify.com/s/files/1/0129/6341/4075/products/11_1212747d-1590-4703-850e-adbd86a44978_1024x1024.jpg?v=1570003995	E:/Template/ECOMER/cdn.shopify.com/s/files/1/0129/6341/4075/products/11_1212747d-1590-4703-850e-adbd86a44978_1024x102421fa.jpg	(from https://petica-demo-01.myshopify.com/products/nullam-commodo-erato-egetes-cosmo-daccumsan-moles-2)
16:39:28	12680/12680	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Nov%202019%2009:39:27%20GMT	https://cdn.shopify.com/s/files/1/0129/6341/4075/products/01a_e55da193-91b0-444d-90fc-5c42ed649fd0_medium.jpg?v=1570003556	E:/Template/ECOMER/cdn.shopify.com/s/files/1/0129/6341/4075/products/01a_e55da193-91b0-444d-90fc-5c42ed649fd0_mediumaf5c.jpg	(from https://petica-demo-01.myshopify.com/products/class-apten-de-sociosque-adis-comeus-letora-torquenois-8)
16:39:29	6342/6342	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:c83a884d6a24ef4b607eb32ec05df74a	https://petica-demo-01.myshopify.com/products/class-apten-de-sociosque-adis-comeus-letora-torquenois-8.oembed	E:/Template/ECOMER/petica-demo-01.myshopify.com/products/class-apten-de-sociosque-adis-comeus-letora-torquenois-8.oembed	(from https://petica-demo-01.myshopify.com/products/class-apten-de-sociosque-adis-comeus-letora-torquenois-8)
16:39:29	25148/25148	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Nov%202019%2009:39:28%20GMT	http://cdn.shopify.com/s/files/1/0129/6341/4075/products/01a_e55da193-91b0-444d-90fc-5c42ed649fd0_1024x1024.jpg?v=1570003556	E:/Template/ECOMER/cdn.shopify.com/s/files/1/0129/6341/4075/products/01a_e55da193-91b0-444d-90fc-5c42ed649fd0_1024x1024af5c.jpg	(from https://petica-demo-01.myshopify.com/products/class-apten-de-sociosque-adis-comeus-letora-torquenois-8)
16:39:31	28866/28866	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Nov%202019%2009:39:29%20GMT	http://cdn.shopify.com/s/files/1/0129/6341/4075/products/01b_9dda1c15-fe2f-4780-9daa-51b256d9d257_1024x1024.jpg?v=1570003558	E:/Template/ECOMER/cdn.shopify.com/s/files/1/0129/6341/4075/products/01b_9dda1c15-fe2f-4780-9daa-51b256d9d257_1024x10245f5c.jpg	(from https://petica-demo-01.myshopify.com/products/class-apten-de-sociosque-adis-comeus-letora-torquenois-8)
16:39:31	16078/16078	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Nov%202019%2009:39:29%20GMT	http://cdn.shopify.com/s/files/1/0129/6341/4075/products/01_87b107ac-e20a-4573-8727-28af3a449569_1024x1024.jpg?v=1570003564	E:/Template/ECOMER/cdn.shopify.com/s/files/1/0129/6341/4075/products/01_87b107ac-e20a-4573-8727-28af3a449569_1024x1024a9f5.jpg	(from https://petica-demo-01.myshopify.com/products/class-apten-de-sociosque-adis-comeus-letora-torquenois-8)
16:39:31	9715/9715	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Nov%202019%2009:39:30%20GMT	http://cdn.shopify.com/s/files/1/0129/6341/4075/products/01a_e55da193-91b0-444d-90fc-5c42ed649fd0_70x70.jpg?v=1570003556	E:/Template/ECOMER/cdn.shopify.com/s/files/1/0129/6341/4075/products/01a_e55da193-91b0-444d-90fc-5c42ed649fd0_70x70af5c.jpg	(from https://petica-demo-01.myshopify.com/products/class-apten-de-sociosque-adis-comeus-letora-torquenois-8)
16:39:33	10529/10529	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Nov%202019%2009:39:31%20GMT	http://cdn.shopify.com/s/files/1/0129/6341/4075/products/01b_9dda1c15-fe2f-4780-9daa-51b256d9d257_70x70.jpg?v=1570003558	E:/Template/ECOMER/cdn.shopify.com/s/files/1/0129/6341/4075/products/01b_9dda1c15-fe2f-4780-9daa-51b256d9d257_70x705f5c.jpg	(from https://petica-demo-01.myshopify.com/products/class-apten-de-sociosque-adis-comeus-letora-torquenois-8)
16:39:33	984/984	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Nov%202019%2009:39:32%20GMT	http://cdn.shopify.com/s/files/1/0129/6341/4075/products/01_87b107ac-e20a-4573-8727-28af3a449569_70x70.jpg?v=1570003564	E:/Template/ECOMER/cdn.shopify.com/s/files/1/0129/6341/4075/products/01_87b107ac-e20a-4573-8727-28af3a449569_70x70a9f5.jpg	(from https://petica-demo-01.myshopify.com/products/class-apten-de-sociosque-adis-comeus-letora-torquenois-8)
16:39:34	10152/10152	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Nov%202019%2009:39:33%20GMT	http://cdn.shopify.com/s/files/1/0129/6341/4075/products/01a_e55da193-91b0-444d-90fc-5c42ed649fd0_100x.jpg?v=1570003556	E:/Template/ECOMER/cdn.shopify.com/s/files/1/0129/6341/4075/products/01a_e55da193-91b0-444d-90fc-5c42ed649fd0_100xaf5c.jpg	(from https://petica-demo-01.myshopify.com/products/class-apten-de-sociosque-adis-comeus-letora-torquenois-8)
16:39:35	328595/328595	---MCZ	200	added ('OK')	text/html	etag:cacheable:522caaaf56b90d48c9d82ea9333ac1ab	https://petica-demo-01.myshopify.com/collections/all/?constraint=des	E:/Template/ECOMER/petica-demo-01.myshopify.com/collections/all/indexeb00.html	(from https://petica-demo-01.myshopify.com/products/class-apten-de-sociosque-adis-comeus-letora-torquenois-8)
16:39:36	6331/6331	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Nov%202019%2009:39:35%20GMT	https://cdn.shopify.com/s/files/1/0129/6341/4075/products/04_7a0e99db-762b-4a37-862f-3b369844bbd2_medium.jpg?v=1570003172	E:/Template/ECOMER/cdn.shopify.com/s/files/1/0129/6341/4075/products/04_7a0e99db-762b-4a37-862f-3b369844bbd2_medium1296.jpg	(from https://petica-demo-01.myshopify.com/products/mauros-sit-amet-horttitor-antes-nisdos-loremous-de-dametos-2)
16:39:36	354258/354258	---MCZ	200	added ('OK')	text/html	etag:cacheable:381d33d9c06ce496dc9b6d7f9c16ece9	https://petica-demo-01.myshopify.com/collections/all/?constraint=namdos	E:/Template/ECOMER/petica-demo-01.myshopify.com/collections/all/index060e.html	(from https://petica-demo-01.myshopify.com/products/class-apten-de-sociosque-adis-comeus-letora-torquenois-8)
16:39:37	4865/4865	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:b607a7761d523fe7c8706109d57403f1	https://petica-demo-01.myshopify.com/products/mauros-sit-amet-horttitor-antes-nisdos-loremous-de-dametos-2.oembed	E:/Template/ECOMER/petica-demo-01.myshopify.com/products/mauros-sit-amet-horttitor-antes-nisdos-loremous-de-dametos-2.oembed	(from https://petica-demo-01.myshopify.com/products/mauros-sit-amet-horttitor-antes-nisdos-loremous-de-dametos-2)
